# Date: 09/12/2014 Time: 20:28:47
#
# SIMHERSCHEL = Simulate Sources for Herschel Images = Dec 09 2014 20:28    
# Alexander Men'shchikov, SAp IRFU CEA Saclay, France (alexander.menshchikov@cea.fr)
# Using CFITSIO library version 3.260 by William D Pence (william.d.pence@nasa.gov)
#___________________________________________________________________________________________________________________________________
#
# TRUTH TABLE FOR MODEL SOURCES populating '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits'
#
# based on '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits'
#      and '/dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits'
#___________________________________________________________________________________________________________________________________
#
# CONFIGURATION PARAMETERS USED BY SIMHERSCHEL:
#
#    distance:  260.0
#    waveband:  250.0
#     obsbeam: 18.2
#   nmassbins: 41
#      ncores: 2000  1 44  1 44  1 43
#      nproto:    0  0  0
#     xmasslo:  0.020
#      plexp1: -1.70
#     xmassb1:  0.150
#      plexp2: -1.70
#     xmassb2:  0.500
#      plexp3: -1.70
#     xmasshi: 30.000
#    artscale:  1.000
#    cdthresh:  5.00E+21
#     cdfact1:  0.50
#     cdfact2: 99999.00
#     cdfact3:  0.00
#      maxtry:    99999
#  maxobsbeam: 36.3
#   cdensname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo_cores/+visuals/sm.aquila.255.obs.background.m.fits
#    maskname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/130603_fin/combo/aquila.255.omask.fits
#    backname: /dsm/artemis/getsources/amenshch/herschel_extractions/AQUILA/140104_fin/combo_cores/+visuals/sm.aquila.250.obs.bg2.relitent.fits
#    basepath: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# Distance: 260.00 pc, waveband: 250.0 microns, beam: 18.2 arcsec
# Path to the radiative transfer models: /dsm/protoserver/data/amenshch/simulations_images/130615_RT_Cores_3as_260pc
#___________________________________________________________________________________________________________________________________
#
# TABULATED QUANTITIES
#
#   NO ............ Source's running number ..................................
#   NP ............ Source's population number ...............................
#   NM ............ Source's model number ....................................
#   XPIX .......... X-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   YPIX .......... Y-coordinate of current source ........................... (pixels) relative to the lower-left pixel
#   XARCS ......... X-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   YARCS ......... Y-coordinate of current source ........................... (arcsec) relative to the lower-left pixel
#   RAD_AS ........ Model outer radius ....................................... (arcsec)
#   RAD_AU ........ Model outer radius ....................................... (AU)
#   RAD_BES ....... Model equivalent FWHM radius ............................. (arcsec)
#   AFWHM ......... Model full size at half-maximum intensity ................ (arcsec)
#   MASS .......... Model mass ............................................... (Msun)
#   ACC_LUMIN ..... Model accretion luminosity ............................... (Lsun)
#   DFWHM_INT ..... Model diameter (FWHM) from intensity distribution ........ (parsec)
#   DFWHM_DEN ..... Model diameter (FWHM) from density distribution .......... (parsec)
#   C_COLUMN ...... Central column density ................................... (H2/cm^2)
#   AV_COLUMN ..... Mass-averaged column density ............................. (H2/cm^2)
#   TOTFLUXJY ..... Total flux of the model .................................. (Jy)
#   PKJYBEAM ...... Peak intensity of the model .............................. (Jy/beam)
#   PKMJYSR ....... Peak intensity of the model .............................. (MJy/sr)
#   BACKSTD ....... Standard deviation of the local background ............... (MJy/sr)
#   SNRATIO ....... Signal-to-noise ratio PKMJYSR/BACKSTD ....................
#   TD_MASSAV ..... Mass-averaged temperature ................................ (K)
#   CDTHRESH ...... Column density threshold for placement of sources ........ (H2/cm^2)
#   CDLOCMEAN ..... Column density local mean for placement of sources ....... (H2/cm^2)
#   CDLOCMAX ...... Column density local maximum for placement of sources .... (H2/cm^2)
#   CONTRAST ...... Intrinsic contrast: AV_COLUMN/CDLOCMAX ...................
#   APPCONTR ...... Apparent contrast: (AV_COLUMN_convolved)/CDLOCMAX ........
#___________________________________________________________________________________________________________________________________
#
#   1  2    3     4       5       6       7       8       9      10      11       12        13         14         15         16         17         18         19         20         21         22         23         24         25         26         27         28
#  NO NP   NM   XPIX    YPIX    XARCS  YARCS   RAD_AS  RAD_AU  RAD_PC   AFWHM    MASS   ACC_LUMIN  DFWHM_INT  DFWHM_DEN   C_COLUMN  AV_COLUMN  TOTFLUXJY  PKJYBEAM    PKMJYSR    BACKSTD    SNRATIO   TD_MASSAV   CDTHRESH  CDLOCMEAN   CDLOCMAX   CONTRAST   APPCONTR
#
   58  3  119  2871.0  3245.0  8613.0  9735.0  33.158  8621.0 34.9540   55.32   2.3540  0.000E+00  7.776E-02  3.504E-02  8.078E+22  2.675E+22  8.491E+00  1.221E+00  1.384E+02  5.029E+01  2.751E+00  9.738E+00  5.000E+21  2.322E+22  3.232E+22  8.277E-01  6.361E-01
   59  3  119  2679.0  3387.0  8037.0 10161.0  33.158  8621.0 34.9540   55.32   2.3540  0.000E+00  7.776E-02  3.504E-02  8.078E+22  2.675E+22  8.491E+00  1.221E+00  1.384E+02  2.397E+01  5.773E+00  9.738E+00  5.000E+21  2.383E+22  2.763E+22  9.680E-01  7.439E-01
   60  3  119  2711.0  3215.0  8133.0  9645.0  33.158  8621.0 34.9540   55.32   2.3540  0.000E+00  7.776E-02  3.504E-02  8.078E+22  2.675E+22  8.491E+00  1.221E+00  1.384E+02  4.999E+01  2.768E+00  9.738E+00  5.000E+21  2.381E+22  2.982E+22  8.972E-01  6.895E-01
   61  3  119  2965.0  3328.0  8895.0  9984.0  33.158  8621.0 34.9540   55.32   2.3540  0.000E+00  7.776E-02  3.504E-02  8.078E+22  2.675E+22  8.491E+00  1.221E+00  1.384E+02  3.661E+01  3.779E+00  9.738E+00  5.000E+21  2.333E+22  3.009E+22  8.891E-01  6.833E-01
   62  2   70  2786.0  3282.0  8358.0  9846.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.399E+01  3.566E+00  1.036E+01  5.000E+21  2.466E+22  3.417E+22  5.233E-01  3.572E-01
   63  2   70  2828.0  3239.0  8484.0  9717.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.390E+01  3.575E+00  1.036E+01  5.000E+21  2.206E+22  3.068E+22  5.828E-01  3.978E-01
   64  2   70  2895.0  3288.0  8685.0  9864.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  7.948E+01  1.525E+00  1.036E+01  5.000E+21  2.125E+22  2.941E+22  6.080E-01  4.150E-01
   65  2   70  2666.0  3477.0  7998.0 10431.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  1.022E+01  1.186E+01  1.036E+01  5.000E+21  1.728E+22  1.906E+22  9.381E-01  6.403E-01
   66  2   70  3341.0  3457.0 10023.0 10371.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.226E+01  3.757E+00  1.036E+01  5.000E+21  1.516E+22  1.933E+22  9.251E-01  6.314E-01
   67  2   70  2722.0  3052.0  8166.0  9156.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.392E+01  3.573E+00  1.036E+01  5.000E+21  1.661E+22  1.924E+22  9.294E-01  6.344E-01
   68  2   70  2662.0  3343.0  7986.0 10029.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.300E+01  3.672E+00  1.036E+01  5.000E+21  1.809E+22  2.149E+22  8.321E-01  5.679E-01
   69  2   70  2243.0  3522.0  6729.0 10566.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  1.029E+02  1.178E+00  1.036E+01  5.000E+21  1.671E+22  2.061E+22  8.677E-01  5.923E-01
   70  2   70  2106.0  3217.0  6318.0  9651.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  1.856E+02  6.531E-01  1.036E+01  5.000E+21  1.338E+22  2.169E+22  8.244E-01  5.627E-01
   71  2   70  2638.0  3395.0  7914.0 10185.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  2.039E+01  5.943E+00  1.036E+01  5.000E+21  1.758E+22  1.869E+22  9.569E-01  6.531E-01
   72  2   70  2716.0  3089.0  8148.0  9267.0  26.688  6939.0 30.1361   42.00   0.9557  0.000E+00  5.814E-02  2.822E-02  5.020E+22  1.788E+22  4.673E+00  1.069E+00  1.212E+02  3.264E+01  3.714E+00  1.036E+01  5.000E+21  1.974E+22  2.202E+22  8.121E-01  5.543E-01
   73  1   42  2670.0  3226.0  8010.0  9678.0  57.538 14960.0 54.8898  100.58   8.2000  0.000E+00  1.380E-01  6.078E-02  9.305E+22  3.013E+22  2.685E+01  1.284E+00  1.456E+02  3.526E+01  4.128E+00  9.570E+00  5.000E+21  1.762E+22  2.046E+22  1.473E+00  1.339E+00
   74  1   42  3320.0  3714.0  9960.0 11142.0  57.538 14960.0 54.8898  100.58   8.2000  0.000E+00  1.380E-01  6.078E-02  9.305E+22  3.013E+22  2.685E+01  1.284E+00  1.456E+02  2.936E+01  4.957E+00  9.570E+00  5.000E+21  1.581E+22  1.770E+22  1.703E+00  1.548E+00
   75  1   42  2532.0  3268.0  7596.0  9804.0  57.538 14960.0 54.8898  100.58   8.2000  0.000E+00  1.380E-01  6.078E-02  9.305E+22  3.013E+22  2.685E+01  1.284E+00  1.456E+02  6.402E+01  2.274E+00  9.570E+00  5.000E+21  1.528E+22  1.911E+22  1.576E+00  1.433E+00
   76  1   42  2565.0  3585.0  7695.0 10755.0  57.538 14960.0 54.8898  100.58   8.2000  0.000E+00  1.380E-01  6.078E-02  9.305E+22  3.013E+22  2.685E+01  1.284E+00  1.456E+02  6.622E+01  2.198E+00  9.570E+00  5.000E+21  1.615E+22  1.838E+22  1.639E+00  1.490E+00
   77  1   42  2644.0  3064.0  7932.0  9192.0  57.538 14960.0 54.8898  100.58   8.2000  0.000E+00  1.380E-01  6.078E-02  9.305E+22  3.013E+22  2.685E+01  1.284E+00  1.456E+02  4.443E+01  3.276E+00  9.570E+00  5.000E+21  1.600E+22  1.857E+22  1.623E+00  1.475E+00
   78  1   29  2309.0  3475.0  6927.0 10425.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  2.478E+02  1.665E-01  7.002E+00  5.000E+21  2.004E+22  2.487E+22  1.165E+01  9.337E-01
   79  1   29  3005.0  3344.0  9015.0 10032.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  3.784E+01  1.090E+00  7.002E+00  5.000E+21  2.156E+22  2.918E+22  9.928E+00  7.959E-01
   80  1   29  3284.0  3635.0  9852.0 10905.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  1.843E+01  2.238E+00  7.002E+00  5.000E+21  1.943E+22  2.305E+22  1.257E+01  1.007E+00
   81  1   29  2733.0  3393.0  8199.0 10179.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  3.977E+01  1.037E+00  7.002E+00  5.000E+21  2.297E+22  2.846E+22  1.018E+01  8.160E-01
   82  1   29  2736.0  3162.0  8208.0  9486.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  7.777E+01  5.305E-01  7.002E+00  5.000E+21  2.049E+22  2.711E+22  1.069E+01  8.567E-01
   83  1   29  2973.0  3398.0  8919.0 10194.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  3.870E+01  1.066E+00  7.002E+00  5.000E+21  1.958E+22  3.230E+22  8.970E+00  7.191E-01
   84  1   29  2891.0  3348.0  8673.0 10044.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  2.786E+01  1.481E+00  7.002E+00  5.000E+21  1.904E+22  2.451E+22  1.182E+01  9.475E-01
   85  1   29  2235.0  3583.0  6705.0 10749.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  4.772E+01  8.645E-01  7.002E+00  5.000E+21  1.642E+22  1.834E+22  1.579E+01  1.266E+00
   86  1   29  3058.0  3276.0  9174.0  9828.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  1.548E+01  2.665E+00  7.002E+00  5.000E+21  1.661E+22  1.871E+22  1.548E+01  1.241E+00
   87  1   29  2974.0  3448.0  8922.0 10344.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  1.333E+01  3.096E+00  7.002E+00  5.000E+21  1.683E+22  1.929E+22  1.502E+01  1.204E+00
   88  1   29  2705.0  3485.0  8115.0 10455.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  1.883E+01  2.192E+00  7.002E+00  5.000E+21  1.787E+22  1.929E+22  1.502E+01  1.204E+00
   89  1   29  2216.0  3666.0  6648.0 10998.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  3.996E+01  1.033E+00  7.002E+00  5.000E+21  1.702E+22  1.982E+22  1.462E+01  1.172E+00
   90  1   29  2745.0  3117.0  8235.0  9351.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  2.390E+01  1.727E+00  7.002E+00  5.000E+21  1.763E+22  2.011E+22  1.441E+01  1.155E+00
   91  1   29  2619.0  3502.0  7857.0 10506.0   5.373  1397.0 18.8315   18.97   0.7680  0.000E+00  1.355E-02  5.693E-03  1.001E+24  2.897E+23  4.022E-01  3.640E-01  4.126E+01  2.400E+01  1.719E+00  7.002E+00  5.000E+21  1.919E+22  2.181E+22  1.328E+01  1.065E+00
   92  1   38  2478.0  3349.0  7434.0 10047.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  2.021E+02  7.465E-01  8.656E+00  5.000E+21  1.646E+22  2.028E+22  2.898E+00  2.025E+00
   93  1   38  2210.0  1135.0  6630.0  3405.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  2.882E+01  5.235E+00  8.656E+00  5.000E+21  1.693E+22  2.195E+22  2.677E+00  1.871E+00
   94  1   38  2082.0  3185.0  6246.0  9555.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  9.491E+01  1.589E+00  8.656E+00  5.000E+21  1.651E+22  2.051E+22  2.865E+00  2.003E+00
   95  1   38  2780.0  3166.0  8340.0  9498.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  2.119E+01  7.119E+00  8.656E+00  5.000E+21  1.627E+22  1.899E+22  3.095E+00  2.163E+00
   96  1   38  2931.0  3312.0  8793.0  9936.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  3.611E+01  4.178E+00  8.656E+00  5.000E+21  1.732E+22  2.256E+22  2.604E+00  1.820E+00
   97  1   38  2926.0  3376.0  8778.0 10128.0  27.731  7210.0 30.8889   49.48   3.9830  0.000E+00  6.936E-02  2.939E-02  1.938E+23  5.876E+22  7.680E+00  1.331E+00  1.509E+02  3.905E+01  3.863E+00  8.656E+00  5.000E+21  1.630E+22  2.327E+22  2.526E+00  1.765E+00
   98  2   82  3153.0  3526.0  9459.0 10578.0  33.323  8664.0 35.0811   63.78   9.5730  0.000E+00  8.405E-02  3.533E-02  3.226E+23  9.546E+22  1.253E+01  1.371E+00  1.554E+02  1.833E+01  8.476E+00  8.084E+00  5.000E+21  1.526E+22  1.790E+22  5.334E+00  4.109E+00
   99  2   82  3185.0  3488.0  9555.0 10464.0  33.323  8664.0 35.0811   63.78   9.5730  0.000E+00  8.405E-02  3.533E-02  3.226E+23  9.546E+22  1.253E+01  1.371E+00  1.554E+02  2.217E+01  7.009E+00  8.084E+00  5.000E+21  1.482E+22  1.884E+22  5.066E+00  3.902E+00
  100  2   82  2234.0  3240.0  6702.0  9720.0  33.323  8664.0 35.0811   63.78   9.5730  0.000E+00  8.405E-02  3.533E-02  3.226E+23  9.546E+22  1.253E+01  1.371E+00  1.554E+02  1.923E+02  8.079E-01  8.084E+00  5.000E+21  1.386E+22  1.803E+22  5.295E+00  4.078E+00
  101  2   82  2335.0  3566.0  7005.0 10698.0  33.323  8664.0 35.0811   63.78   9.5730  0.000E+00  8.405E-02  3.533E-02  3.226E+23  9.546E+22  1.253E+01  1.371E+00  1.554E+02  7.730E+01  2.010E+00  8.084E+00  5.000E+21  1.424E+22  1.805E+22  5.289E+00  4.074E+00
  102  2   68  3320.0  3489.0  9960.0 10467.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.765E+01  6.492E+00  9.874E+00  5.000E+21  1.636E+22  2.074E+22  1.174E+00  5.982E-01
  103  2   68  2737.0  2990.0  8211.0  8970.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.670E+01  4.290E+00  9.874E+00  5.000E+21  1.533E+22  1.891E+22  1.288E+00  6.562E-01
  104  2   68  2332.0  3517.0  6996.0 10551.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.616E+02  4.379E-01  9.874E+00  5.000E+21  1.515E+22  1.857E+22  1.311E+00  6.681E-01
  105  2   68  2242.0  3649.0  6726.0 10947.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  8.039E+01  1.425E+00  9.874E+00  5.000E+21  1.656E+22  2.135E+22  1.141E+00  5.812E-01
  106  2   68  3027.0  3265.0  9081.0  9795.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.475E+01  4.628E+00  9.874E+00  5.000E+21  1.562E+22  1.744E+22  1.396E+00  7.113E-01
  107  2   68  2288.0  3527.0  6864.0 10581.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.037E+02  1.105E+00  9.874E+00  5.000E+21  1.755E+22  2.118E+22  1.150E+00  5.857E-01
  108  2   68  2697.0  3350.0  8091.0 10050.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.081E+01  1.060E+01  9.874E+00  5.000E+21  1.601E+22  1.735E+22  1.404E+00  7.151E-01
  109  2   68  2630.0  3176.0  7890.0  9528.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  6.585E+01  1.740E+00  9.874E+00  5.000E+21  1.934E+22  2.852E+22  8.538E-01  4.351E-01
  110  2   68  2676.0  3129.0  8028.0  9387.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.076E+01  5.519E+00  9.874E+00  5.000E+21  1.688E+22  2.357E+22  1.033E+00  5.264E-01
  111  2   68  2212.0  3762.0  6636.0 11286.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  4.719E+01  2.428E+00  9.874E+00  5.000E+21  1.571E+22  2.097E+22  1.161E+00  5.916E-01
  112  2   68  2618.0  3422.0  7854.0 10266.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.610E+01  7.115E+00  9.874E+00  5.000E+21  1.521E+22  1.813E+22  1.343E+00  6.842E-01
  113  2   68  3014.0  3675.0  9042.0 11025.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.844E+01  6.212E+00  9.874E+00  5.000E+21  1.388E+22  1.797E+22  1.355E+00  6.905E-01
  114  2   68  2866.0  3356.0  8598.0 10068.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.835E+01  4.041E+00  9.874E+00  5.000E+21  1.599E+22  2.107E+22  1.156E+00  5.888E-01
  115  2   68  2865.0  3429.0  8595.0 10287.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.107E+01  5.436E+00  9.874E+00  5.000E+21  1.491E+22  1.725E+22  1.412E+00  7.193E-01
  116  2   68  2752.0  3081.0  8256.0  9243.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.060E+01  5.562E+00  9.874E+00  5.000E+21  1.286E+22  1.463E+22  1.664E+00  8.480E-01
  117  2   68  2523.0  3602.0  7569.0 10806.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  2.248E+01  5.095E+00  9.874E+00  5.000E+21  1.415E+22  1.538E+22  1.584E+00  8.069E-01
  118  2   68  3210.0  3592.0  9630.0 10776.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  7.149E+00  1.602E+01  9.874E+00  5.000E+21  1.299E+22  1.393E+22  1.748E+00  8.905E-01
  119  2   68  2882.0  3475.0  8646.0 10425.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.115E+01  1.028E+01  9.874E+00  5.000E+21  1.314E+22  1.587E+22  1.534E+00  7.816E-01
  120  2   68  3096.0  3315.0  9288.0  9945.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.475E+01  7.766E+00  9.874E+00  5.000E+21  1.335E+22  1.538E+22  1.584E+00  8.069E-01
  121  2   68  3060.0  3452.0  9180.0 10356.0  18.550  4823.0 24.6974   30.59   0.6582  0.000E+00  4.271E-02  1.962E-02  7.225E+22  2.435E+22  2.572E+00  1.011E+00  1.146E+02  1.986E+01  5.768E+00  9.874E+00  5.000E+21  1.405E+22  1.591E+22  1.531E+00  7.800E-01
  122  3  124  2374.0  3711.0  7122.0 11133.0  82.192 21370.0 76.1791  128.83   5.8660  0.000E+00  1.652E-01  8.612E-02  3.219E+22  1.259E+22  3.623E+01  1.078E+00  1.222E+02  3.834E+01  3.187E+00  1.101E+01  5.000E+21  1.425E+22  1.548E+22  8.132E-01  7.752E-01
  123  3  124  2466.0  3526.0  7398.0 10578.0  82.192 21370.0 76.1791  128.83   5.8660  0.000E+00  1.652E-01  8.612E-02  3.219E+22  1.259E+22  3.623E+01  1.078E+00  1.222E+02  1.098E+02  1.113E+00  1.101E+01  5.000E+21  1.333E+22  1.641E+22  7.674E-01  7.316E-01
  124  3  124  2985.0  3747.0  8955.0 11241.0  82.192 21370.0 76.1791  128.83   5.8660  0.000E+00  1.652E-01  8.612E-02  3.219E+22  1.259E+22  3.623E+01  1.078E+00  1.222E+02  2.175E+01  5.617E+00  1.101E+01  5.000E+21  1.234E+22  1.546E+22  8.142E-01  7.761E-01
  125  3  124  2402.0  3278.0  7206.0  9834.0  82.192 21370.0 76.1791  128.83   5.8660  0.000E+00  1.652E-01  8.612E-02  3.219E+22  1.259E+22  3.623E+01  1.078E+00  1.222E+02  3.953E+02  3.091E-01  1.101E+01  5.000E+21  1.300E+22  1.458E+22  8.637E-01  8.234E-01
  126  2   71  2534.0  3148.0  7602.0  9444.0  31.996  8319.0 34.0658   49.48   1.1490  0.000E+00  6.742E-02  3.382E-02  4.183E+22  1.544E+22  6.278E+00  1.065E+00  1.207E+02  4.024E+01  2.999E+00  1.061E+01  5.000E+21  1.276E+22  1.444E+22  1.069E+00  8.077E-01
  127  2   71  2313.0  3616.0  6939.0 10848.0  31.996  8319.0 34.0658   49.48   1.1490  0.000E+00  6.742E-02  3.382E-02  4.183E+22  1.544E+22  6.278E+00  1.065E+00  1.207E+02  9.992E+01  1.208E+00  1.061E+01  5.000E+21  1.284E+22  1.548E+22  9.974E-01  7.536E-01
  128  2   71  2587.0  3484.0  7761.0 10452.0  31.996  8319.0 34.0658   49.48   1.1490  0.000E+00  6.742E-02  3.382E-02  4.183E+22  1.544E+22  6.278E+00  1.065E+00  1.207E+02  1.890E+01  6.385E+00  1.061E+01  5.000E+21  1.313E+22  1.900E+22  8.128E-01  6.141E-01
